8.8055,7.3433,6.8473,8.038,13.648,4.4135,7.5105,8.496,8.7864,7.0027,8.0704,5.4573,7.7135,10.769,13.189,12.468
8.7973,7.3186,6.8439,8.0098,13.606,4.4151,7.5106,8.4751,8.7686,6.9898,8.0613,5.4573,7.7082,10.733,13.148,12.42
8.7893,7.2942,6.8406,7.9818,13.564,4.4167,7.5108,8.4544,8.7509,6.9773,8.0523,5.4573,7.7031,10.696,13.106,12.373
8.7814,7.2701,6.8372,7.9542,13.523,4.4183,7.5109,8.4338,8.7333,6.9651,8.0434,5.4574,7.6981,10.66,13.066,12.327
8.7736,7.2464,6.8339,7.9268,13.481,4.4198,7.5111,8.4135,8.7159,6.9533,8.0345,5.4574,7.6933,10.624,13.025,12.28
8.766,7.2229,6.8306,7.8998,13.441,4.4214,7.5111,8.3934,8.6987,6.9418,8.0257,5.4575,7.6886,10.588,12.985,12.235
8.7585,7.1997,6.8274,7.873,13.4,4.423,7.5112,8.3736,8.6816,6.9306,8.017,5.4577,7.684,10.552,12.945,12.189
8.7512,7.1767,6.8241,7.8466,13.36,4.4245,7.5113,8.3539,8.6647,6.9198,8.0084,5.4579,7.6795,10.517,12.906,12.144
8.744,7.1541,6.8209,7.8205,13.32,4.4261,7.5113,8.3344,8.6479,6.9093,7.9998,5.458,7.6752,10.481,12.867,12.099
8.7369,7.1318,6.8177,7.7946,13.28,4.4276,7.5113,8.3152,8.6312,6.8991,7.9913,5.4583,7.671,10.446,12.828,12.055
8.73,7.1097,6.8146,7.7691,13.24,4.4292,7.5113,8.2961,8.6147,6.8891,7.9829,5.4585,7.6669,10.411,12.789,12.011
8.7232,7.0879,6.8115,7.7438,13.201,4.4307,7.5113,8.2773,8.5983,6.8795,7.9746,5.4588,7.6629,10.377,12.751,11.967
8.7166,7.0664,6.8084,7.7188,13.162,4.4322,7.5113,8.2587,8.5821,6.8702,7.9663,5.4591,7.6591,10.342,12.714,11.924
8.7101,7.0451,6.8053,7.6941,13.124,4.4337,7.5113,8.2402,8.5661,6.8612,7.9581,5.4594,7.6553,10.308,12.676,11.881
8.7037,7.0242,6.8023,7.6698,13.085,4.4352,7.5112,8.222,8.5501,6.8524,7.95,5.4597,7.6517,10.274,12.639,11.839
8.6974,7.0035,6.7993,7.6457,13.047,4.4367,7.5112,8.2039,8.5343,6.8439,7.9419,5.4601,7.6481,10.24,12.602,11.797
8.6913,6.9831,6.7963,7.6218,13.01,4.4382,7.5111,8.1861,8.5187,6.8357,7.934,5.4604,7.6447,10.206,12.565,11.755
8.6853,6.9629,6.7933,7.5983,12.972,4.4396,7.5111,8.1685,8.5031,6.8277,7.9261,5.4608,7.6413,10.172,12.529,11.714
8.6794,6.943,6.7904,7.5751,12.935,4.4411,7.511,8.151,8.4878,6.82,7.9183,5.4612,7.6381,10.139,12.493,11.673
8.6736,6.9234,6.7876,7.5521,12.898,4.4425,7.511,8.1338,8.4725,6.8126,7.9105,5.4616,7.6349,10.106,12.457,11.632
8.668,6.904,6.7847,7.5294,12.861,4.4439,7.5109,8.1167,8.4574,6.8054,7.9029,5.4621,7.6318,10.073,12.421,11.592
8.6624,6.8849,6.7819,7.507,12.825,4.4453,7.5109,8.0999,8.4424,6.7984,7.8953,5.4625,7.6288,10.04,12.386,11.552
8.657,6.8661,6.7792,7.4849,12.789,4.4466,7.5109,8.0832,8.4275,6.7917,7.8877,5.463,7.6259,10.007,12.351,11.513
8.6517,6.8475,6.7764,7.463,12.753,4.448,7.5108,8.0667,8.4128,6.7851,7.8803,5.4635,7.6231,9.9747,12.316,11.474
8.6466,6.8292,6.7738,7.4414,12.718,4.4493,7.5108,8.0504,8.3982,6.7788,7.8729,5.464,7.6203,9.9425,12.281,11.435
8.6415,6.8111,6.7711,7.4201,12.682,4.4506,7.5108,8.0343,8.3838,6.7728,7.8656,5.4645,7.6176,9.9104,12.247,11.397
8.6365,6.7933,6.7685,7.3991,12.648,4.4519,7.5108,8.0184,8.3694,6.7669,7.8584,5.465,7.615,9.8786,12.213,11.359
8.6317,6.7757,6.7659,7.3783,12.613,4.4531,7.5108,8.0027,8.3552,6.7612,7.8512,5.4655,7.6125,9.8469,12.179,11.321
8.6269,6.7584,6.7634,7.3578,12.579,4.4543,7.5109,7.9871,8.3411,6.7557,7.8441,5.466,7.61,9.8154,12.146,11.283
